ID,SumFormula,CellVolume,FormulaUnitsPerCell,FormulaWeight,Temperature,Pressure,Density,Year,NumElements,NumRhodium
609221,Al1 Rh1 Zr1,199.83,4,219.2745,293.00,0.101325,7.29,1974,3,1.0
609220,Al1 Rh1 U1,168.84,3,366.0845,293.00,0.101325,10.80,1968,3,1.0
609222,Al16 Rh7 Zr6,1871.33,4,1686.5215,293.00,0.101325,5.99,1966,3,7.0
108076,B4 Rh1.4 Ru2.6 Y1,833.44,8,536.4353,293.00,0.101325,8.55,1983,4,1.4
108077,B0.8 Rh3 Sm1,73.67,1,462.2223,293.00,0.101325,10.42,1973,3,3.0
106786,Hg2 Rh1,62.09,1,502.2545,293.00,0.101325,13.43,1967,2,1.0
108078,B0.9 Rh3 Tb1,72.25,1,471.8734,293.00,0.101325,10.85,1973,3,3.0
108079,B0.98 Rh3 Tm1,71.27,1,482.7483,293.00,0.101325,11.25,1973,3,3.0
108074,B0.75 Pr1 Rh3,74.78,1,452.2418,293.00,0.101325,10.04,1973,3,3.0
98112,H15 Cl7 N5 Os1 Rh1,1459.33,4,624.5795,293.00,0.101325,2.84,2002,5,1.0
658384,As2 In5 Rh3,769.91,4,1027.1635,293.00,0.101325,8.86,1994,3,3.0
98115,H15 Br6 Cl1 N5 Pt1 Rh1,1614.32,4,896.1695,293.00,0.101325,3.69,2002,6,1.0
108080,B0.8 Rh3 Y1,72.25,1,400.7773,293.00,0.101325,9.21,1973,3,3.0
98117,H30 Cl10 N10 Pt1 Rh2,1175.22,2,922.0490,293.00,0.101325,2.61,2002,5,2.0
201673,H24 Cl3 N7 O16 Rh2,2015.24,4,686.7240,293.00,0.101325,2.26,1984,5,2.0
108081,B0.85 Rh3 Yb1,70.80,1,485.4529,293.00,0.101325,11.39,1973,3,3.0
201674,H24 N11 O16 Rh2,1880.09,4,636.4020,293.00,0.101325,2.25,1984,4,2.0
44385,Rh1 Si1,26.01,1,129.1605,293.00,0.101325,8.24,1959,2,1.0
107087,In1 Li2 Rh1,257.26,4,229.7725,293.00,0.101325,5.93,2001,3,1.0
107083,Ga1 Li2 Rh1,219.47,4,184.6725,293.00,0.101325,5.59,2001,3,1.0
167749,H15 Cl1 N7 O6 Rh1,599.24,2,345.6875,293.00,0.101325,1.92,2009,5,1.0
629733,Dy3 Ga8 Rh3,529.76,2,1348.4835,293.00,0.101325,8.45,1991,3,3.0
650218,Rh1,55.02,4,101.0745,303.00,0.101325,12.20,1968,1,1.0
650222,Rh1,55.00,4,101.0745,299.00,0.101325,12.21,1972,1,1.0
650227,Rh1 Ru1 Si2 Tb1,162.31,2,417.2365,293.00,0.101325,8.54,1987,4,1.0
646131,Ni1 P1 Rh1,108.84,3,190.7545,293.00,0.101325,8.73,1982,3,1.0
104266,Hf1 Rh3,59.87,1,481.7135,293.00,0.101325,13.36,1964,2,3.0
650225,Rh0.053 Ru0.947,27.14,2,101.0702,293.00,0.101325,12.37,1954,2,0.053
104265,Hf1 Rh1,33.60,1,279.5645,293.00,0.101325,13.81,1964,2,1.0
104267,Hf3 Rh5,254.46,2,1040.8425,293.00,0.101325,13.58,1969,2,5.0
650229,Rh17 S15,973.71,2,2199.2265,293.00,0.101325,7.50,1960,2,17.0
44418,B1 Ho1 Rh3,71.53,1,478.9645,293.00,0.101325,11.12,1984,3,3.0
107091,Ga2 Li1 Rh1,216.76,4,247.4535,293.00,0.101325,7.58,2001,3,1.0
650234,Rh2 S2 Se1,327.51,4,345.2370,293.00,0.101325,7.00,1967,3,2.0
650233,Rh1 S1 Sb1,218.93,4,254.8885,293.00,0.101325,7.73,1963,3,1.0
650236,Rh3 S2 Tl2,384.60,3,776.0915,293.00,0.101325,10.05,1979,3,3.0
650237,Rh3 S2 Tl2,128.19,1,776.0915,293.00,0.101325,10.05,1979,3,3.0
230886,Rh2 Sn1 U2,198.97,2,796.8990,8.00,0.101325,13.30,2017,3,2.0
650241,Rh1 Sb2,261.78,4,344.5745,800.00,0.101325,8.74,1977,2,1.0
44430,B1 La1 Rh3,77.09,1,452.9445,293.00,0.101325,9.76,1985,3,3.0
40776,B2 Ce1 Rh3,79.78,1,464.9655,125.00,0.101325,9.68,1987,3,3.0
164636,Eu1 Rh1.08 Zn0.92,454.01,8,321.2609,293.00,0.101325,9.40,2009,3,1.08
44431,B2 La1 Rh3,81.80,1,463.7555,293.00,0.101325,9.41,1985,3,3.0
40777,B2 Ce1 Rh3,79.69,1,464.9655,75.00,0.101325,9.69,1987,3,3.0
44432,B2 La0.5 Rh3 Y0.5,79.96,1,438.7530,293.00,0.101325,9.11,1980,4,3.0
650244,Rh1 Sb1,145.82,4,222.8245,293.00,0.101325,10.15,1973,2,1.0
197099,Pb2 Rh3,91.56,1,717.6035,293.00,0.101325,13.01,1972,2,3.0
650245,Rh1 Sb2,258.11,4,344.5745,293.00,0.101325,8.87,1962,2,1.0
650248,Rh1 Sb3,786.07,8,466.3245,293.00,0.101325,7.88,1960,2,1.0
650249,Rh1 Sb2,256.24,4,344.5745,293.00,0.101325,8.93,1960,2,1.0
44438,B1 Lu1 Rh3,70.80,1,489.0045,293.00,0.101325,11.47,1985,3,3.0
96483,Ca3 Co1.34 O6 Rh0.66,770.48,6,361.9094,293.00,0.101325,4.68,2003,4,0.66
650254,Rh1 Sb1 Se1,235.57,4,301.7845,293.00,0.101325,8.51,1963,3,1.0
96482,Ca3 Cu1 O6 Rh1,535.36,4,380.8585,293.00,0.101325,4.73,2003,4,1.0
650255,Rh1 Sb1 Te1,261.16,4,350.4245,293.00,0.101325,8.91,1963,3,1.0
96484,Ca3 Fe1 O6 Rh1,787.82,6,373.1585,293.00,0.101325,4.72,2003,4,1.0
108131,C1 Er1 Rh3,69.17,1,482.4945,293.00,0.101325,11.58,1959,3,3.0
188152,Lu1 O3 Rh1,220.85,4,324.0415,293.00,0.101325,9.75,2013,3,1.0
650256,Rh1 Sb0.28 Te1.72,261.28,4,354.6365,293.00,0.101325,9.02,1971,3,1.0
188150,Bi1 O3 Rh1,241.62,4,358.0515,293.00,0.101325,9.84,2013,3,1.0
188151,Nd1 O3 Rh1,240.46,4,293.3115,293.00,0.101325,8.10,2013,3,1.0
650262,Rh3 Sb4 U3,865.80,4,1504.3135,293.00,0.101325,11.54,1979,3,3.0
107122,Nb1 Rh1 Sb1,228.88,4,315.7345,293.00,0.101325,9.16,1997,3,1.0
650266,Rh1 Sc1,32.89,1,146.0345,293.00,0.101325,7.37,1965,2,1.0
110699,C4 H16 Cl4 N1 O2 Rh1,619.56,2,353.0515,293.00,0.101325,1.89,1973,6,1.0
40760,Rh3 Si5 Y2,644.25,4,621.4635,293.00,0.101325,6.41,1987,3,3.0
108149,Ba1 Rh2,484.11,8,339.4890,293.00,0.101325,9.32,1958,2,2.0
650268,Rh3 Sc1,59.23,1,348.1835,293.00,0.101325,9.76,1965,2,3.0
5440,In1 Pb1 Rh3 S2,374.46,3,689.3615,293.00,0.101325,9.17,1988,4,3.0
40764,Ce1 P2 Rh2,163.97,2,404.2090,293.00,0.101325,8.19,1987,3,2.0
650269,Rh4 Sc5 Si10,612.48,2,909.9580,293.00,0.101325,4.93,1980,3,4.0
108145,Ca1 Rh2,426.11,8,242.2290,293.00,0.101325,7.55,1958,2,2.0
5441,Pb2 Rh3 Se2,405.53,3,875.5235,293.00,0.101325,10.76,1988,3,3.0
650274,Rh4 Sc5 Si10,612.48,2,909.9580,293.00,0.101325,4.93,1980,3,4.0
5438,Pb2 Rh3 S2,388.29,3,781.7315,293.00,0.101325,10.02,1988,3,3.0
5439,In2 Rh3 S2,369.62,3,596.9915,293.00,0.101325,8.04,1988,3,3.0
650272,Rh4 Sc5 Si10,612.48,2,909.9580,293.00,0.101325,4.93,1986,3,4.0
44464,B1 Nd1 Rh3,74.62,1,458.2745,293.00,0.101325,10.20,1985,3,3.0
650276,Rh0.85 Se2,214.06,4,243.8333,295.00,0.101325,7.57,1979,2,0.85
44465,B2 Nd1 Rh3,80.44,1,469.0855,293.00,0.101325,9.68,1980,3,3.0
650282,Rh2 Se3,359.31,4,439.0290,293.00,0.101325,8.12,1967,2,2.0
40775,B2 Ce1 Rh3,80.19,1,464.9655,310.00,0.101325,9.63,1987,3,3.0
629803,Dy1 Ge1 Rh1,222.54,4,336.1645,293.00,0.101325,10.03,1982,3,1.0
40778,B2 Ce1 Rh3,79.65,1,464.9655,15.00,0.101325,9.69,1987,3,3.0
74003,H24 Cs1 O20 Rh1 S2,1886.86,4,642.2845,293.00,0.101325,2.26,1993,5,1.0
650286,Rh1 Se2,461.54,8,258.9945,293.00,0.101325,7.45,1967,2,1.0
629806,Dy1 Ge2 Rh2,172.69,2,509.8290,293.00,0.101325,9.80,1985,3,2.0
658479,Ce1 Rh1 Sb1,268.18,4,362.9445,293.00,0.101325,8.99,1994,3,1.0
650284,Rh0.78 Se1,63.80,2,157.7981,293.00,0.101325,8.21,1967,2,0.78
629804,Dy4 Ge6 Rh7,577.18,2,1793.0615,293.00,0.101325,10.32,1985,3,7.0
650285,Rh3 Se8,636.28,3,934.9035,293.00,0.101325,7.32,1967,2,3.0
629805,Dy3 Ge13 Rh4,711.64,2,1835.4680,293.00,0.101325,8.57,1985,3,4.0
650291,Rh3 Se8,636.50,3,934.9035,293.00,0.101325,7.32,1970,2,3.0
658480,Ce0.8 La0.2 Rh1 Sb1,270.04,4,362.7025,293.00,0.101325,8.92,1994,4,1.0
247984,Ba1 Rh2 Si9,829.12,4,592.2630,293.00,0.101325,4.74,2014,3,2.0
629808,Dy5 Ge10 Rh4,715.43,2,1942.6980,293.00,0.101325,9.02,1984,3,4.0
658481,Ce1 Pd0.15 Rh0.85 Sb1,272.86,4,363.7433,293.00,0.101325,8.85,1994,4,0.85
650293,Rh20 Si13,440.67,1,2386.6080,293.00,0.101325,8.99,1963,2,20.0
198738,Pu1 Rh3,65.21,1,547.2235,293.00,0.101325,13.94,1967,2,3.0
658490,Fe1 Rh1,26.81,1,156.9245,293.00,0.101325,9.72,1994,2,1.0
151670,Cu2 Gd1 O8 Rh0.1 Ru0.9 Sr2,170.29,1,688.6525,293.00,0.101325,6.72,2003,6,0.1
650299,Rh5 Si3,210.06,2,589.6305,293.00,0.101325,9.32,1987,2,5.0
658491,Al0.1 Fe1 Rh0.9,26.46,1,149.5151,293.00,0.101325,9.38,1994,3,0.9
151671,Cu2 Gd1 O8 Rh0.15 Ru0.85 Sr2,170.24,1,688.6527,293.00,0.101325,6.72,2003,6,0.15
151668,Cu2 Gd1 O8 Rh0.05 Ru0.95 Sr2,170.40,1,688.6522,293.00,0.101325,6.71,2003,6,0.05
650297,Rh1 Si1,102.50,4,129.1605,293.00,0.101325,8.37,1987,2,1.0
151669,Cu2 Gd1 O8 Rh0.075 Ru0.925 Sr2,170.20,1,688.6523,293.00,0.101325,6.72,2003,6,0.075
259955,Ce4 Ge3 Rh4,902.55,4,1182.5480,293.00,0.101325,8.70,2018,3,4.0
617532,C0.25 Cr0.5 Rh0.5,54.44,4,79.5400,293.00,0.101325,9.70,1979,3,0.5
650300,Rh2 Si1,155.52,4,230.2350,293.00,0.101325,9.83,1987,2,2.0
650301,Rh1 Si1,108.76,4,129.1605,293.00,0.101325,7.89,1987,2,1.0
650306,Rh1 Si1,107.78,4,129.1605,293.00,0.101325,7.96,1960,2,1.0
108181,C1 Pu1 Rh3,68.82,1,559.2345,293.00,0.101325,13.49,1975,3,3.0
151672,Cu2 Gd1 O8 Rh0.2 Ru0.8 Sr2,170.11,1,688.6529,293.00,0.101325,6.72,2003,6,0.2
195922,C4 H18 N7 O8 Rh1,732.33,2,393.3035,296.00,0.101325,1.78,2013,5,1.0
56973,As1 Ga2 Rh5,224.28,2,719.7325,293.00,0.101325,10.66,1991,3,5.0
650312,Rh2 Si2 Sm1,164.84,2,408.6710,293.00,0.101325,8.23,1984,3,2.0
245691,Bi5 Ce2 Rh3,925.95,4,1628.3635,298.00,0.101325,11.68,2007,3,3.0
425275,H10 Ag1 N6 O10 Rh1,588.19,2,463.0565,296.00,0.101325,2.61,2013,5,1.0
650313,Rh1 Si3 Sm1,167.85,2,335.6825,293.00,0.101325,6.64,1985,3,1.0
425276,H6 Cs1 N6 O8 Rh1,1084.74,4,452.0665,296.00,0.101325,2.77,2013,5,1.0
425274,H6 K1 N6 O8 Rh1,1007.60,4,358.2565,296.00,0.101325,2.36,2013,5,1.0
650323,Rh2 Si2 Tb1,161.60,2,417.2410,293.00,0.101325,8.57,1989,3,2.0
625750,Cr0.3 Cu1 Rh0.7 Se4 Sn1,1228.48,8,584.4322,293.00,0.101325,6.32,1970,5,0.7
650327,Rh2 Si2 Tb1,162.16,2,417.2410,293.00,0.101325,8.55,1983,3,2.0
625748,Cr0.3 Cu1 Rh1.7 Se4,1073.74,8,566.8167,293.00,0.101325,7.01,1970,4,1.7
650324,Rh2 Si2 Tb1,162.16,2,417.2410,293.00,0.101325,8.55,1984,3,2.0
625749,Cr1 Cu1 Rh1 Se4,1080.05,8,532.4645,293.00,0.101325,6.55,1970,4,1.0
650325,Rh1 Si3 Tb1,165.65,2,344.2525,293.00,0.101325,6.90,1985,3,1.0
40827,P13 Rh20 U6,593.16,1,3852.2800,293.00,0.101325,10.78,1987,3,20.0
650331,Rh2 Si2 Tb1,161.76,2,417.2410,293.00,0.101325,8.57,1987,3,2.0
650328,Rh1 Si3 Tb2,447.71,4,503.1725,293.00,0.101325,7.47,1984,3,1.0
650329,Rh2 Si2 Tb1,161.84,2,417.2410,15.00,0.101325,8.56,1984,3,2.0
650334,Rh1 Si1 Th1,243.45,4,361.1905,293.00,0.101325,9.85,1985,3,1.0
650335,Rh1 Si3 Th1,174.62,2,417.3625,293.00,0.101325,7.94,1985,3,1.0
650332,Rh2 Si2 Th1,169.08,2,490.3510,293.00,0.101325,9.63,1977,3,2.0
245701,Dy14 In3 Rh2.89,2126.17,4,2911.5653,293.00,0.101325,9.10,2007,3,2.89
245702,Ho14 In3 Rh2.85,2094.60,4,2941.5423,293.00,0.101325,9.33,2007,3,2.85
110718,C38 H24 N2 O30 Rh12,2874.77,2,2201.4880,293.00,0.101325,2.54,1969,5,12.0
650337,Rh2 Si2 Th1,167.50,2,490.3510,293.00,0.101325,9.72,1984,3,2.0
245700,In3 Rh3 Y14,2160.03,4,1892.3535,293.00,0.101325,5.82,2007,3,3.0
650342,Rh2 Si2 U1,160.98,2,496.3510,293.00,0.101325,10.24,1986,3,2.0
245705,In3 Lu14 Rh2.74,2002.11,4,3070.9841,293.00,0.101325,10.19,2007,3,2.74
650343,Rh2 Si2 U1,159.41,2,496.3510,293.00,0.101325,10.34,1984,3,2.0
245703,Er14 In3 Rh2.86,2072.16,4,2975.1731,293.00,0.101325,9.54,2007,3,2.86
199270,Rh1 Zr2,236.39,4,283.5145,293.00,0.101325,7.97,1965,2,1.0
245704,In3 Rh2.89 Tm14,2041.17,4,3001.5853,293.00,0.101325,9.77,2007,3,2.89
650347,Rh1 Si1 Y1,214.23,4,218.0655,293.00,0.101325,6.76,1982,3,1.0
650344,Rh2 Si3 Y3,607.18,4,553.1220,293.00,0.101325,6.05,1982,3,2.0
650345,Rh3 Si2 Y1,374.32,4,448.3005,293.00,0.101325,7.95,1988,3,3.0
420031,D0.84 Ce1 Rh3,67.54,1,445.0369,299.00,0.101325,10.94,2009,3,3.0
108200,H5 Ca2 Rh1,379.50,4,186.2745,293.00,0.101325,3.26,1971,3,1.0
110719,C28 H36 N3 O16 Rh7,4177.02,4,1378.1225,293.00,0.101325,2.19,1988,5,7.0
432868,Mg1 Rh1 Y1,246.73,4,214.2895,293.00,0.101325,5.77,2017,3,1.0
73015,Cl2 F12 P4 Rh2,1387.13,4,624.9290,123.00,0.101325,2.99,1993,4,2.0
650354,Rh2 Si2 Y1,160.23,2,347.2260,293.00,0.101325,7.20,1984,3,2.0
251565,O2 Rh1,113.77,4,133.0725,293.00,0.101325,7.77,2014,2,1.0
432867,Gd1 Mg0.81 Rh1.19,254.88,4,297.2198,293.00,0.101325,7.75,2017,3,1.19
161337,Ce1 Pb1 Rh1,205.24,3,448.3845,293.00,0.101325,10.88,2008,3,1.0
650352,Rh2 Si2 Y1,161.19,2,347.2260,293.00,0.101325,7.15,1983,3,2.0
650353,Rh1 Si3 Y2,443.31,4,363.1425,293.00,0.101325,5.44,1984,3,1.0
432865,Dy1 Mg0.87 Rh1.13,247.86,4,297.8639,293.00,0.101325,7.98,2017,3,1.13
44548,B1 Pr1 Rh3,74.62,1,454.9445,293.00,0.101325,10.12,1984,3,3.0
84738,Mg1 O6 Rh1 Sr3,889.07,6,484.2385,293.00,0.101325,5.43,1997,4,1.0
44550,B2 Pr1 Rh3,80.19,1,465.7555,293.00,0.101325,9.64,1980,3,3.0
650356,Rh1 Si1 Zr1,189.68,4,220.3805,293.00,0.101325,7.72,1986,3,1.0
650363,Rh3 Sm1,416.21,6,453.5735,293.00,0.101325,10.86,1976,2,3.0
650360,Rh3 Sm7,529.32,2,1355.6735,293.00,0.101325,8.51,1973,2,3.0
650367,Rh1 Sm1,41.64,1,251.4245,293.00,0.101325,10.03,1973,2,1.0
44558,B4 Rh2 Ru2 Y1,832.83,8,536.4380,293.00,0.101325,8.56,1983,4,2.0
650364,Rh4 Sm5,813.17,4,1156.0480,293.00,0.101325,9.44,1976,2,4.0
44559,B4 Rh0.8 Ru3.2 Y1,833.38,8,536.4326,293.00,0.101325,8.55,1983,4,0.8
650365,Rh4 Sm5,816.25,4,1156.0480,293.00,0.101325,9.41,1976,2,4.0
44560,B4 Rh2.6 Ru1.4 Y1,832.66,8,536.4407,293.00,0.101325,8.56,1983,4,2.6
44561,B1 Rh3 Sc1,67.82,1,358.9945,293.00,0.101325,8.79,1977,3,3.0
650371,Rh1 Sm3,446.37,4,552.1245,293.00,0.101325,8.22,1973,2,1.0
44562,B1 Rh3 Si1 Y1,85.29,1,431.0255,293.00,0.101325,8.39,1981,4,3.0
102352,Pr3 Rh4 Sn13,912.10,2,2369.9980,293.00,0.101325,8.62,1986,3,4.0
650368,Rh2 Sm1,428.66,8,352.4990,293.00,0.101325,10.92,1973,2,2.0
44563,B1 Rh3 Sm1,73.82,1,464.3845,293.00,0.101325,10.45,1984,3,3.0
44564,B2 Rh3 Sm1,79.48,1,475.1955,293.00,0.101325,9.93,1983,3,3.0
650374,Rh4 Sm3 Sn13,900.59,2,2398.3180,293.00,0.101325,8.84,1980,3,4.0
44565,B1 Rh3 Tb1,72.51,1,472.9545,293.00,0.101325,10.83,1985,3,3.0
44566,B1 Rh3 Tm1,71.22,1,482.9645,293.00,0.101325,11.26,1985,3,3.0
650372,Rh1 Sm1 Sn1,191.82,3,370.1145,293.00,0.101325,9.61,1973,3,1.0
44567,B0.8 Rh3 U1,70.86,1,549.9023,293.00,0.101325,12.89,1989,3,3.0
44568,B1 Rh3 Y1,72.20,1,402.9395,293.00,0.101325,9.27,1986,3,3.0
650378,Rh4 Sm3 Sn13,900.59,2,2398.3180,293.00,0.101325,8.84,1982,3,4.0
44569,B4 Rh4 Y1,208.58,2,536.4470,293.00,0.101325,8.54,1984,3,4.0
44570,B1 Rh3 Yb1,70.75,1,487.0745,293.00,0.101325,11.43,1984,3,3.0
650376,Rh4 Sm5 Sn10,883.17,2,2342.9480,293.00,0.101325,8.81,1989,3,4.0
658568,Mn1 Pt0.5 Rh0.5 Sb1,237.75,4,324.7723,293.00,0.101325,9.07,1994,4,0.5
650382,Rh1 Sn2,232.24,4,338.4545,293.00,0.101325,9.68,1947,2,1.0
601231,Pr1 Rh2 Si2,169.04,2,399.2310,293.00,0.101325,7.84,1976,3,2.0
650380,Rh2 Sn1,191.27,4,320.8390,293.00,0.101325,11.14,1957,2,2.0
650381,Rh1 Sn1,135.32,4,219.7645,293.00,0.101325,10.79,1947,2,1.0
191825,Ce1 Rh1 Sn1,196.18,3,359.8845,293.00,0.101325,9.14,2003,3,1.0
617616,C12 Dy8 Rh5,723.26,2,1949.5045,293.00,0.101325,8.95,1989,3,5.0
650384,Rh1 Sn2,477.96,8,338.4545,293.00,0.101325,9.41,1950,2,1.0
650385,Rh1 Sn2,230.99,4,338.4545,293.00,0.101325,9.73,1950,2,1.0
650390,Rh4 Sn13 Sr3,941.19,2,2210.1280,293.00,0.101325,7.80,1982,3,4.0
198746,Dy1 Rh2 Si2,160.89,2,420.8210,293.00,0.101325,8.69,1983,3,2.0
650391,Rh1 Sn1 Tb1,186.99,3,378.6845,293.00,0.101325,10.09,1973,3,1.0
650389,Rh4 Sn13 Sr3,941.19,2,2210.1280,293.00,0.101325,7.80,1980,3,4.0
650394,Rh1 Sn1 Th1,199.94,3,451.7945,293.00,0.101325,11.26,1974,3,1.0
650393,Rh6 Sn18 Tb5,2613.25,4,3537.4670,293.00,0.101325,8.99,1980,3,6.0
650399,Rh1 Sn1 Tm1,181.39,3,388.6945,293.00,0.101325,10.68,1973,3,1.0
650396,Rh4 Sn13 Th3,910.42,2,2643.3580,293.00,0.101325,9.64,1980,3,4.0
650397,Rh4 Sn13 Th3,910.42,2,2643.3580,293.00,0.101325,9.64,1982,3,4.0
650402,Rh1 Sn1 U1,187.58,3,457.7945,293.00,0.101325,12.16,1987,3,1.0
650400,Rh4.86 Sn19.26 Tm4.88,2571.92,4,3601.5699,293.00,0.101325,9.30,1980,3,4.86
650401,Rh1 Sn1 U1,188.23,3,457.7945,293.00,0.101325,12.12,1974,3,1.0
650406,Rh1 Sn1 Y1,185.62,3,308.6695,293.00,0.101325,8.28,1973,3,1.0
25764,Cl3 Rh1,348.99,4,207.4245,293.00,0.101325,3.95,1964,2,1.0
650407,Rh1 Sn1 Yb1,179.73,3,392.8045,293.00,0.101325,10.89,1973,3,1.0
650404,Rh1 Sn1 U1,190.20,3,457.7945,293.00,0.101325,11.99,1986,3,1.0
104446,Ho1 Rh1,38.89,1,266.0045,293.00,0.101325,11.36,1976,2,1.0
104445,Ho1 Rh1,38.51,1,266.0045,293.00,0.101325,11.47,1972,2,1.0
104448,Ho5 Rh3,360.07,2,1127.8735,293.00,0.101325,10.40,1982,2,3.0
646314,Ni1 Rh1,50.02,2,159.7845,293.00,0.101325,10.61,1982,2,1.0
167943,Ge2 Pr1 Rh2,178.27,2,488.2390,40.00,0.101325,9.10,2010,3,2.0
104447,Ho1 Rh2,409.34,8,367.0790,293.00,0.101325,11.91,1976,2,2.0
646315,Ni1 Rh1,51.02,2,159.7845,293.00,0.101325,10.40,1965,2,1.0
167944,Ge2 Pr1 Rh2,178.28,2,488.2390,60.00,0.101325,9.09,2010,3,2.0
650408,Rh4 Sn13 Yb3,906.20,2,2466.3880,293.00,0.101325,9.04,1987,3,4.0
167941,Ge2 Pr1 Rh2,177.99,2,488.2390,1.50,0.101325,9.11,2010,3,2.0
245724,B6.5 Mg2 Rh0.75,343.17,4,194.6974,293.00,0.101325,3.77,2007,3,0.75
646313,Ni1 Rh1,49.96,2,159.7845,293.00,0.101325,10.62,1964,2,1.0
167942,Ge2 Pr1 Rh2,178.16,2,488.2390,20.00,0.101325,9.10,2010,3,2.0
53411,Er1 Rh2 Si2,161.33,2,425.5810,293.00,0.101325,8.76,1984,3,2.0
646318,Ni1 Rh2 Se4,247.62,2,576.6990,293.00,0.101325,7.73,1968,3,2.0
53410,Er1 Rh1 Si1,209.20,4,296.4205,293.00,0.101325,9.41,1985,3,1.0
650415,Rh2 Ta1,179.64,4,383.0990,293.00,0.101325,14.17,1964,2,2.0
2851,H21 Br18 K8 O10 Rh3,2369.38,2,2235.3815,293.00,0.101325,3.13,1972,5,3.0
53413,Er2 Rh1 Si3,431.30,4,519.8525,293.00,0.101325,8.01,1984,3,1.0
650412,Rh1 Sn1 Zr1,168.34,3,310.9845,293.00,0.101325,9.20,1974,3,1.0
53412,Er1 Rh3 Si2,91.85,1,526.6555,293.00,0.101325,9.52,1981,3,3.0
650413,Rh2 Sr1,457.60,8,289.7690,293.00,0.101325,8.41,1958,2,2.0
646317,Ni1 Rh2 S4,912.96,8,389.1150,293.00,0.101325,5.66,1968,3,2.0
650418,Rh0.91 Ta0.09,55.74,4,108.2633,293.00,0.101325,12.90,1989,2,0.91
188310,Gd1 Rh1,40.96,1,258.3245,293.00,0.101325,10.47,2013,2,1.0
650417,Rh0.8 Ta1.2,488.84,15,297.9996,293.00,0.101325,15.18,1961,2,0.8
188309,Gd5 Rh4,802.83,4,1190.5480,293.00,0.101325,9.85,2013,2,4.0
650420,Rh3 Ta1,57.51,1,484.1735,293.00,0.101325,13.98,1959,2,3.0
650426,Rh0.6 Ta1.4,499.14,15,313.9747,293.00,0.101325,15.67,1964,2,0.6
650427,Rh2 Tb3,3189.38,28,678.9090,293.00,0.101325,9.90,1976,2,2.0
650430,Rh2 Tb1,420.36,8,361.0690,293.00,0.101325,11.41,1966,2,2.0
650429,Rh3 Tb7,511.03,2,1415.6635,293.00,0.101325,9.20,1973,2,3.0
650435,Rh1 Tb3,429.06,4,577.8345,293.00,0.101325,8.95,1973,2,1.0
650433,Rh3 Tb5,369.64,2,1097.8235,293.00,0.101325,9.86,1973,2,3.0
101132,Ga1 Rh1 U1,167.71,3,408.8245,293.00,0.101325,12.14,1968,3,1.0
650439,Rh1 Tc1,27.87,1,200.0745,293.00,0.101325,11.92,1975,2,1.0
40356,Pt0.43 Rh0.57,57.33,4,141.5012,293.00,0.101325,16.39,1974,2,0.57
202348,Li1 O4 Rh1 Ru1,598.01,8,273.0795,293.00,0.101325,6.07,1987,4,1.0
202349,Cu0.5 Li0.5 O4 Rh1 Ru1,600.36,8,301.3850,293.00,0.101325,6.67,1987,5,1.0
417047,Cd1 Dy4 Rh1,2476.26,16,863.4745,293.00,0.101325,9.26,2007,3,1.0
120114,O12 Rh4 Sr5,1701.46,6,1034.3860,293.00,0.101325,6.06,2007,3,4.0
417048,Cd1 Ho4 Rh1,2451.09,16,873.1945,293.00,0.101325,9.47,2007,3,1.0
650448,Rh1.0005 Te1.74,72.79,1,323.1490,293.00,0.101325,7.37,1978,2,1.0005
164775,Ca1 O3 Rh1,226.12,4,189.1515,293.00,0.101325,5.56,2009,3,1.0
2907,H2 Cl5 Cs2 O1 Rh1,1018.87,4,562.1595,293.00,0.101325,3.66,1973,5,1.0
417046,Cd1 Rh1 Tb4,2500.50,16,849.1545,293.00,0.101325,9.02,2007,3,1.0
247776,Nd7 Rh3,547.52,2,1312.9035,300.00,0.101325,7.96,2012,2,3.0
120121,Ca3 Fe1 O6 Rh1,790.31,6,373.1585,293.00,0.101325,4.70,2007,4,1.0
40954,Ce6 La6 P21 Rh30,1044.10,1,5356.7850,293.00,0.101325,8.52,1986,4,30.0
164774,Ca1 O3 Rh1,222.03,4,189.1515,293.00,0.101325,5.66,2009,3,1.0
650452,Rh1 Te2,265.60,4,356.2745,293.00,0.101325,8.91,1955,2,1.0
650453,Rh3 Te4,302.18,2,813.6235,293.00,0.101325,8.94,1968,2,3.0
650458,Rh3 Th7,548.05,2,1927.4335,293.00,0.101325,11.68,1961,2,3.0
650457,Rh1 Te2,267.46,4,356.2745,293.00,0.101325,8.85,1976,2,1.0
650463,Rh3 Th7,547.85,2,1927.4335,293.00,0.101325,11.68,1963,2,3.0
650460,Rh3 Th1,71.37,1,535.2535,293.00,0.101325,12.45,1963,2,3.0
58250,Am1 Rh3,68.82,1,546.2235,293.00,0.101325,13.17,1973,2,3.0
650464,Rh1 Th1,183.38,4,333.1045,293.00,0.101325,12.07,1963,2,1.0
638176,H2 Hf2 Rh1,2079.02,32,460.0705,293.00,0.101325,11.76,1979,3,1.0
650470,Rh3 Th1,70.91,1,535.2535,293.00,0.101325,12.54,1973,2,3.0
650471,Rh1 Th1,183.38,4,333.1045,293.00,0.101325,12.07,1965,2,1.0
